treatment,run_id,problem,uses_cohorts,solution_found,solution_length,update_found,evaluation_found,update_first_solution_found,evaluation_first_solution_found,program
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3202,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3203,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3204,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3205,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3206,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3207,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3208,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3209,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3210,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3211,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3212,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3213,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3214,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3215,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3216,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3217,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3218,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3219,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3220,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3221,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3222,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3223,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3224,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3225,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3226,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3227,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3228,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3229,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3230,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3231,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3232,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3233,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3234,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3235,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3236,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3237,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3238,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3239,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3240,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3241,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3242,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3243,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3244,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3245,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3246,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3247,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3248,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3249,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_16__CS_32,3250,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3401,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3402,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3403,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3404,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3405,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3406,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3407,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3408,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3409,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3410,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3411,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3412,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3413,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3414,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3415,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3416,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3417,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3418,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3419,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3420,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3421,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3422,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3423,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3424,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3425,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3426,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3427,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3428,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3429,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3430,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3431,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3432,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3433,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3434,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3435,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3436,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3437,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3438,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3439,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3440,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3441,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3442,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3443,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3444,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3445,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3446,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3447,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3448,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3449,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_256__CS_2,3450,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3051,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3052,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3053,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3054,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3055,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3056,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3057,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3058,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3059,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3060,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3061,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3062,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3063,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3064,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3065,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3066,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3067,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3068,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3069,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3070,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3071,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3072,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3073,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3074,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3075,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3076,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3077,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3078,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3079,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3080,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3081,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3082,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3083,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3084,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3085,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3086,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3087,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3088,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3089,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3090,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3091,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3092,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3093,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3094,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3095,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3096,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3097,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3098,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3099,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_2__CS_256,3100,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_32__CS_16,3251,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_32__CS_16,3252,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_32__CS_16,3253,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_32__CS_16,3254,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_32__CS_16,3255,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_32__CS_16,3256,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_32__CS_16,3257,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_32__CS_16,3258,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_32__CS_16,3259,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_32__CS_16,3260,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_32__CS_16,3261,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_32__CS_16,3262,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_32__CS_16,3263,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_32__CS_16,3264,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_32__CS_16,3265,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_32__CS_16,3266,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_32__CS_16,3267,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_small-or-large__SEL_DOWN_SAMPLE_TESTS__CN_32__CS_16,3268,small-or-large,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
